ip_str,hostnames,Server_Type
221.115.171.3,"['ftp.lunatec.co.jp', 'linux.lunatec.co.jp', 'ns.lunatec.co.jp']",Cobalt Strike Team Server
188.39.143.11,['188-39-143-11.static.enta.net'],Cobalt Strike Team Server
62.210.226.59,[],Cobalt Strike Team Server
62.210.226.54,[],Cobalt Strike Team Server
210.248.109.59,['hoge.telemann.ws'],Cobalt Strike Team Server
85.218.112.244,['85-218-112-244.dclient.lsne.ch'],Cobalt Strike Team Server
170.210.127.9,[],Cobalt Strike Team Server
221.242.133.243,['221x242x133x243.ap221.ftth.ucom.ne.jp'],Cobalt Strike Team Server
77.172.64.78,['77-172-64-78.fixed.kpn.net'],Cobalt Strike Team Server
62.210.226.60,[],Cobalt Strike Team Server
62.210.226.43,[],Cobalt Strike Team Server
84.86.131.34,['84-86-131-34.fixed.kpn.net'],Cobalt Strike Team Server
93.180.44.145,"['org321-5.chem.msu.ru', 'www2.chem.msu.ru']",Cobalt Strike Team Server
98.128.224.191,['h-98-128-224-191.A160.priv.bahnhof.se'],Cobalt Strike Team Server
135.181.123.130,['ns1phi.passiv.net'],Cobalt Strike Team Server
92.132.108.43,['arouen-652-1-443-43.w92-132.abo.wanadoo.fr'],Cobalt Strike Team Server
64.26.65.74,['clem.soc.lib.md.us'],Cobalt Strike Team Server
71.19.157.107,['pizza.pmacct.net'],Cobalt Strike Team Server
140.116.21.158,[],Cobalt Strike Team Server
31.10.76.254,[],Cobalt Strike Team Server
109.205.169.203,['mail.5000000000.org'],Cobalt Strike Team Server
46.105.42.112,['exodar.sceen.net'],Cobalt Strike Team Server
49.212.140.37,['www8023ue.sakura.ne.jp'],Cobalt Strike Team Server
144.91.68.10,['ext-mx0.grabowski.at'],Cobalt Strike Team Server
195.176.247.135,['services.zhdk.ch'],Cobalt Strike Team Server
88.206.208.74,['88-206-208-74.savman.se'],Cobalt Strike Team Server
23.130.80.19,['buckyring.com'],Cobalt Strike Team Server
111.106.182.176,['KD111106182176.ppp-bb.dion.ne.jp'],Cobalt Strike Team Server
178.79.145.134,['xanadu.blop.info'],Cobalt Strike Team Server
176.38.82.13,['mail.beeprint.kiev.ua'],Cobalt Strike Team Server
65.99.219.57,['mawson.weeds.hm'],Cobalt Strike Team Server
62.195.30.198,[],Cobalt Strike Team Server
113.53.251.101,[],Cobalt Strike Team Server
152.66.211.114,['tilima.sch.bme.hu'],Cobalt Strike Team Server
198.251.90.226,[],Cobalt Strike Team Server
85.119.83.202,['fussylogic.co.uk'],Cobalt Strike Team Server
45.56.74.76,['li924-76.members.linode.com'],Cobalt Strike Team Server
31.39.124.51,['31-39-124-51.abo.bbox.fr'],Cobalt Strike Team Server
62.55.232.82,['mx.cactus.de'],Cobalt Strike Team Server
71.201.128.241,['c-71-201-128-241.hsd1.il.comcast.net'],Cobalt Strike Team Server
54.202.181.3,['ec2-54-202-181-3.us-west-2.compute.amazonaws.com'],Cobalt Strike Team Server
45.18.9.216,[],Cobalt Strike Team Server
173.228.81.233,['catalyst.brie.com'],Cobalt Strike Team Server
80.1.112.163,['cpc95600-seac27-2-0-cust162.7-2.cable.virginm.net'],Cobalt Strike Team Server
92.117.246.66,['i5C75F642.versanet.de'],Cobalt Strike Team Server
73.15.82.159,['c-73-15-82-159.hsd1.ca.comcast.net'],Cobalt Strike Team Server
190.64.137.19,['ardilla.unesco.org.uy'],Cobalt Strike Team Server
5.81.236.115,['host5-81-236-115.range5-81.btcentralplus.com'],Cobalt Strike Team Server
62.128.1.24,['quarantaene.noris.net'],Cobalt Strike Team Server
51.154.49.201,[],Cobalt Strike Team Server
178.78.231.178,['178-78-231-178.customers.ownit.se'],Cobalt Strike Team Server
107.207.125.121,['adsl-107-207-125-121.lightspeed.stlsmo.sbcglobal.net'],Cobalt Strike Team Server
87.188.99.157,['p57bc639d.dip0.t-ipconnect.de'],Cobalt Strike Team Server
207.255.114.130,['d-207-255-114-130.paw.cpe.atlanticbb.net'],Cobalt Strike Team Server
96.126.97.118,"['badca.test.rya.nc', 'li330-118.members.linode.com']",Cobalt Strike Team Server
217.160.212.182,['nagios.pt-server.de'],Cobalt Strike Team Server
203.123.48.1,['robusta.dcs1.biz'],Cobalt Strike Team Server
92.50.105.170,['ns1.net-design.net'],Cobalt Strike Team Server
75.76.184.35,['d-75-76-184-35.oh.cpe.breezeline.net'],Cobalt Strike Team Server
178.79.166.57,['perlsec.dk'],Cobalt Strike Team Server
185.193.69.67,[],Cobalt Strike Team Server
82.13.78.73,['cpc92320-cmbg19-2-0-cust3656.5-4.cable.virginm.net'],Cobalt Strike Team Server
93.93.129.52,['goose.minworks.co.uk'],Cobalt Strike Team Server
80.246.255.242,['242.255.246.80.telrostelecom.ru'],Cobalt Strike Team Server
203.213.4.118,['203-213-4-118.static.tpgi.com.au'],Cobalt Strike Team Server
194.190.189.4,['aurora.appl.sci-nnov.ru'],Cobalt Strike Team Server
92.117.245.213,['i5C75F5D5.versanet.de'],Cobalt Strike Team Server
109.183.190.58,['109-183-190-58.customers.tmcz.cz'],Cobalt Strike Team Server
66.148.120.136,['csmctmto.silvercatfarm.com'],Cobalt Strike Team Server
65.99.219.223,['skopos.lt'],Cobalt Strike Team Server
45.33.32.59,['45-33-32-59.ip.linodeusercontent.com'],Cobalt Strike Team Server
3.131.217.115,['ec2-3-131-217-115.us-east-2.compute.amazonaws.com'],Cobalt Strike Team Server
93.180.44.146,['org321-6.chem.msu.ru'],Cobalt Strike Team Server
31.18.137.72,['ip1f128948.dynamic.kabel-deutschland.de'],Cobalt Strike Team Server
23.130.80.23,['ph7ix.net'],Cobalt Strike Team Server
213.238.50.140,['dial50140.workdsl.de'],Cobalt Strike Team Server
46.32.60.168,['2E203CA8.rev.sefiber.dk'],Cobalt Strike Team Server
185.195.243.108,[],Cobalt Strike Team Server
46.59.108.220,['h-46-59-108-220.A463.priv.bahnhof.se'],Cobalt Strike Team Server
23.130.80.20,['www.aquarianbath.com'],Cobalt Strike Team Server
107.170.84.83,['oc68.com'],Cobalt Strike Team Server
176.215.183.120,['mail.nist.ru'],Cobalt Strike Team Server
65.99.219.58,['meyer.seed.hm'],Cobalt Strike Team Server
109.70.22.186,[],Cobalt Strike Team Server
213.128.129.117,['mx-strict1.iphh.net'],Cobalt Strike Team Server
92.19.27.98,['host-92-19-27-98.as13285.net'],Cobalt Strike Team Server
178.46.225.58,['relay.toyotachel.ru'],Cobalt Strike Team Server
46.105.42.111,['ironforge.sceen.net'],Cobalt Strike Team Server
194.246.86.32,['www.kessen.de'],Cobalt Strike Team Server
194.141.118.33,['uphilip.rsmcpd.meteo.bg'],Cobalt Strike Team Server
45.83.5.182,['182-5-83-45.connected.by.freedominter.net'],Cobalt Strike Team Server
188.163.200.6,['solid.org.ua'],Cobalt Strike Team Server
91.13.88.53,['p5b0d5835.dip0.t-ipconnect.de'],Cobalt Strike Team Server
81.2.252.193,"['www.greenhell.sk', 'mail.naya.sk', 'www.naya.sk']",Cobalt Strike Team Server
24.107.122.73,['024-107-122-073.res.spectrum.com'],Cobalt Strike Team Server
91.116.220.107,['107.220.116.91.dynamic.reverse-mundo-r.com'],Cobalt Strike Team Server
89.160.100.106,['89-160-100-106.cust.bredband2.com'],Cobalt Strike Team Server
31.18.137.65,['ip1f128941.dynamic.kabel-deutschland.de'],Cobalt Strike Team Server
43.139.120.226,[],Cobalt Strike Team Server
120.157.8.184,[],Cobalt Strike Team Server
43.139.97.103,[],Cobalt Strike Team Server
67.228.82.82,['52.52.e443.ip4.static.sl-reverse.com'],Cobalt Strike Team Server
120.55.100.149,[],Cobalt Strike Team Server
124.221.66.75,[],Cobalt Strike Team Server
123.56.101.137,[],Cobalt Strike Team Server
47.100.101.198,[],Cobalt Strike Team Server
47.102.129.38,[],Cobalt Strike Team Server
82.156.31.115,[],Cobalt Strike Team Server
180.76.139.109,[],Cobalt Strike Team Server
47.96.156.250,[],Cobalt Strike Team Server
120.157.45.159,[],Cobalt Strike Team Server
47.100.244.166,[],Cobalt Strike Team Server
139.196.234.164,[],Cobalt Strike Team Server
47.107.108.162,[],Cobalt Strike Team Server
123.57.155.161,[],Cobalt Strike Team Server
8.135.97.155,[],Cobalt Strike Team Server
47.100.48.185,[],Cobalt Strike Team Server
152.89.196.33,[],Cobalt Strike Team Server
210.133.125.22,"['www2.publiccommons.ne.jp', 'publiccommons.ne.jp']",Cobalt Strike Team Server
61.50.253.129,"['m1.ad.10010.com', 'bi.admin.10010.com', 'eop.mall.10010.com', 'qqk.10010.cn', 'guide.admin.10010.com', 'm.jf.10010.com', 'admin.jf.10010.com', 'upayreports.admin.10010.com', 'short.video.10010.com', 'res.bk.10010.cn', 'upay.admin.10010.com', 'res.mall.10010.cn', 'm2.img.10010.com', 'pull-hls.free.video.10010.com', 'open.admin.10010.com', 'm.10010.cn', 'm.client.10010.com', 'm1.img.10010.com', 'demo.mall.10010.com', 'm2.client.10010.com', 'test.txwk.10010.com', 'u.10010.cn', 'v.client.10010.com', 'image.admin.10010.com', 'pull-hls.video.10010.com', 'm3.img.10010.com', 'vas.admin.10010.com', 'chinaunicom-playe-free.10010.com', 'edop.client.10010.com', 'selfservice.admin.10010.com', 'unipay.admin.10010.com', 'uaccust.admin.10010.com', 'imgh.client.10010.com', 'pull.video.10010.com', 'img.client.10010.com', 'js.img.10010.com', 'www.10010.com', '10010.com', 'yhreports.admin.10010.com', 'pull.free.video.10010.com', 'ylreports.admin.10010.com', 'img.wap.10010.com', 'image.shop.10010.com']",Cobalt Strike Team Server
163.172.97.117,"['163-172-97-117.rev.poneytelecom.eu', 'cookietest.ml']",Cobalt Strike Team Server
192.153.57.76,[],Cobalt Strike Team Server
217.16.250.121,['caixabankconsumer.com'],Cobalt Strike Team Server
193.233.253.39,[],Cobalt Strike Team Server
8.218.71.154,[],Cobalt Strike Team Server
128.199.67.176,[],Cobalt Strike Team Server
175.178.185.112,[],Cobalt Strike Team Server
103.68.63.12,"['103.68.63.12.layerdns.cloud', 'actomzxck.xyz']",Cobalt Strike Team Server
45.11.19.55,['css.zcvzsij.com'],Cobalt Strike Team Server
173.82.159.59,"['cloudf1are.tk', '59-159-82-173-dedicated.multacom.com']",Cobalt Strike Team Server
45.77.170.65,['45.77.170.65.vultrusercontent.com'],Cobalt Strike Team Server
185.12.45.141,['hostedby.privatelayer.com'],Cobalt Strike Team Server
103.133.137.74,[],Cobalt Strike Team Server
149.127.229.13,['marocfamily.com'],Cobalt Strike Team Server
23.105.210.39,['23.105.210.39.16clouds.com'],Cobalt Strike Team Server
98.142.143.100,"['98.142.143.100.16clouds.com', '0ffice365.microsolts.com']",Cobalt Strike Team Server
65.49.237.57,"['65.49.237.57.16clouds.com', 'lion3.life']",Cobalt Strike Team Server
8.218.76.236,['static.webstaticres.com'],Cobalt Strike Team Server
159.223.87.19,[],Cobalt Strike Team Server
8.210.141.104,[],Cobalt Strike Team Server
45.77.183.161,"['45.77.183.161.vultrusercontent.com', 'w.1683031.com']",Cobalt Strike Team Server
154.38.109.251,['update.microsoft-support.net'],Cobalt Strike Team Server
147.78.47.45,['undefined.hostname.localhost'],Cobalt Strike Team Server
192.210.140.46,"['192-210-140-46-host.colocrossing.com', 'info.cidask.com']",Cobalt Strike Team Server
103.151.228.44,['ntp.nplayon.com'],Cobalt Strike Team Server
8.210.155.247,['download.f1ash.net'],Cobalt Strike Team Server
47.94.19.50,[],Cobalt Strike Team Server
188.127.224.92,['s515042.srvape.com'],Cobalt Strike Team Server
159.223.91.8,['static.kinx-static.xyz'],Cobalt Strike Team Server
82.194.164.46,['host-82-194-164-46.hosts.vtc.ru'],Cobalt Strike Team Server
121.5.165.96,[],Cobalt Strike Team Server
45.140.146.14,"['vm237991.pq.hosting', 'yoware.ga']",Cobalt Strike Team Server
39.103.196.134,[],Cobalt Strike Team Server
124.221.84.92,[],Cobalt Strike Team Server
185.154.52.150,['vm542041.eurodir.ru'],Cobalt Strike Team Server
119.3.240.43,['ecs-119-3-240-43.compute.hwclouds-dns.com'],Cobalt Strike Team Server
101.35.21.69,[],Cobalt Strike Team Server
154.221.25.206,[],Cobalt Strike Team Server
121.5.218.70,['dav2v2.top'],Cobalt Strike Team Server
114.132.164.37,[],Cobalt Strike Team Server
95.85.73.154,"['happytest.com', 'oniyfans.club']",Cobalt Strike Team Server
173.249.198.249,['adv88.tk'],Cobalt Strike Team Server
66.112.208.97,"['66.112.208.97.16clouds.com', 'window-updates.com']",Cobalt Strike Team Server
66.42.58.158,"['66.42.58.158.vultrusercontent.com', 'adfadfawet.shigehaoren234.com']",Cobalt Strike Team Server
101.200.188.242,['360safes.net'],Cobalt Strike Team Server
47.92.208.75,['360safes.net'],Cobalt Strike Team Server
27.254.164.212,"['27-254-164-212.static.bestidc.net', 'myspace.in.th']",Cobalt Strike Team Server
112.124.59.217,[],Cobalt Strike Team Server
43.143.116.83,[],Cobalt Strike Team Server
103.3.60.100,['103-3-60-100.ip.linodeusercontent.com'],Cobalt Strike Team Server
85.239.52.232,['finixdeal.com'],Cobalt Strike Team Server
43.245.199.206,['api.bootap.org'],Cobalt Strike Team Server
23.225.191.85,[],Cobalt Strike Team Server
93.179.114.220,"['93.179.114.220.16clouds.com', 'lync.rocllcert.com']",Cobalt Strike Team Server
23.225.191.78,['xxc.one'],Cobalt Strike Team Server
154.201.144.38,[],Cobalt Strike Team Server
37.44.244.190,[],Cobalt Strike Team Server
116.196.108.192,['fiss.dev.nbg.tech'],Cobalt Strike Team Server
47.92.138.241,['360safes.net'],Cobalt Strike Team Server
43.154.182.95,['ali-exmail.net'],Cobalt Strike Team Server
194.165.16.114,['visit.keznews.com'],Cobalt Strike Team Server
165.22.62.222,[],Cobalt Strike Team Server
64.64.230.147,['64.64.230.147.16clouds.com'],Cobalt Strike Team Server
167.172.82.220,[],Cobalt Strike Team Server
139.59.83.193,['asis.downloadwindowsupdate.co'],Cobalt Strike Team Server
1.12.67.17,[],Cobalt Strike Team Server
141.105.65.206,['cgd.go.th'],Cobalt Strike Team Server
117.78.21.33,['ecs-117-78-21-33.compute.hwclouds-dns.com'],Cobalt Strike Team Server
103.78.121.131,"['unassigned.psychz.net', 'api.stannet.org']",Cobalt Strike Team Server
141.164.46.23,"['down1.linuxupdate.xyz', '141.164.46.23.vultrusercontent.com']",Cobalt Strike Team Server
141.164.55.115,['141.164.55.115.vultrusercontent.com'],Cobalt Strike Team Server
108.166.212.31,['ed-co.org'],Cobalt Strike Team Server
82.156.4.64,['windowsdate.club'],Cobalt Strike Team Server
103.85.131.214,[],Cobalt Strike Team Server
151.106.113.105,[],Cobalt Strike Team Server
101.34.111.197,[],Cobalt Strike Team Server
165.22.208.90,[],Cobalt Strike Team Server
3.237.41.66,"['ec2-3-237-41-66.compute-1.amazonaws.com', 'port.shadow.international']",Cobalt Strike Team Server
103.85.131.222,[],Cobalt Strike Team Server
146.178.41.161,"['test-map-insights.portal.powercor.com.au', 'portal.powercor.com.au']",Cobalt Strike Team Server
116.251.216.137,['host-216-137.stvna.dev'],Cobalt Strike Team Server
23.105.197.148,['23.105.197.148.16clouds.com'],Cobalt Strike Team Server
51.79.214.246,['ip246.ip-51-79-214.net'],Cobalt Strike Team Server
43.143.174.111,[],Cobalt Strike Team Server
146.178.40.164,"['ha-map-insights.portal.powercor.com.au', 'portal.powercor.com.au']",Cobalt Strike Team Server
146.178.41.164,['portal.powercor.com.au'],Cobalt Strike Team Server
124.70.60.121,"['search.api-bing.tk', 'ecs-124-70-60-121.compute.hwclouds-dns.com']",Cobalt Strike Team Server
146.178.41.160,"['dev-map-insights.portal.powercor.com.au', 'portal.powercor.com.au']",Cobalt Strike Team Server
51.254.32.180,['vps-3414c797.vps.ovh.net'],Cobalt Strike Team Server
139.99.118.61,['ip61.ip-139-99-118.net'],Cobalt Strike Team Server
49.235.232.91,[],Cobalt Strike Team Server
35.182.129.206,"['www.dclmgendertalk.ca', 'dclmgendertalk.ca', 'ec2-35-182-129-206.ca-central-1.compute.amazonaws.com']",Cobalt Strike Team Server
167.179.81.6,['167.179.81.6.vultrusercontent.com'],Cobalt Strike Team Server
24.103.223.243,"['rrcs-24-103-223-243.nys.biz.rr.com', 'sp-ant-rds21.sp-antares.com', 'www.sp-ant-rds21.sp-antares.com']",Cobalt Strike Team Server
122.254.92.84,[],Cobalt Strike Team Server
121.40.103.231,[],Cobalt Strike Team Server
150.109.103.16,['twittermisc.com'],Cobalt Strike Team Server
124.221.206.154,['www.cindamc.cf'],Cobalt Strike Team Server
219.113.37.2,['publiccommons.ne.jp'],Cobalt Strike Team Server
45.76.145.66,['45.76.145.66.vultrusercontent.com'],Cobalt Strike Team Server
40.114.124.162,"['spicersurveying.com', 'www.spicersurveying.com']",Cobalt Strike Team Server
87.116.40.9,['magi.niras.dk'],Cobalt Strike Team Server
20.115.208.185,['GeoVerra.com'],Cobalt Strike Team Server
40.68.214.2,['orbitgt.com'],Cobalt Strike Team Server
175.122.253.203,['swms.skbroadband.com'],Cobalt Strike Team Server
50.116.12.237,"['li470-237.members.linode.com', 'stata.buzz']",Cobalt Strike Team Server
192.227.234.140,['192-227-234-140-host.colocrossing.com'],Cobalt Strike Team Server
54.144.17.59,"['ec2-54-144-17-59.compute-1.amazonaws.com', 'xygo.com']",Cobalt Strike Team Server
44.242.92.222,"['grs.ca', 'ec2-44-242-92-222.us-west-2.compute.amazonaws.com']",Cobalt Strike Team Server
202.56.244.22,['igenesys.com'],Cobalt Strike Team Server
12.222.180.99,"['www.hcrobotics.io', 'hcrobotics.io']",Cobalt Strike Team Server
114.117.244.36,[],Cobalt Strike Team Server
51.145.243.70,"['software.geoscan-westfalenweser.com', 'www.software.geoscan-westfalenweser.com']",Cobalt Strike Team Server
103.69.91.37,['igenesys.com'],Cobalt Strike Team Server
18.163.179.168,['ec2-18-163-179-168.ap-east-1.compute.amazonaws.com'],Cobalt Strike Team Server
190.210.180.57,['customer-static-210-180-57.iplannetworks.net'],Cobalt Strike Team Server
199.107.71.63,"['maps.poledata.net', 'www.maps.poledata.net']",Cobalt Strike Team Server
195.145.15.85,"['www.tmxdemopublisher.trimble.com', 'tmxdemopublisher.trimble.com']",Cobalt Strike Team Server
175.122.253.200,['swms.skbroadband.com'],Cobalt Strike Team Server
175.122.253.204,['swms.skbroadband.com'],Cobalt Strike Team Server
18.163.47.88,['ec2-18-163-47-88.ap-east-1.compute.amazonaws.com'],Cobalt Strike Team Server
51.83.37.3,"['viewer3d.opsia.fr', 'ns3145273.ip-51-83-37.eu']",Cobalt Strike Team Server
175.122.253.208,['swms.skbroadband.com'],Cobalt Strike Team Server
193.203.203.96,[],Cobalt Strike Team Server
100.27.21.36,['ec2-100-27-21-36.compute-1.amazonaws.com'],Cobalt Strike Team Server
194.97.118.224,['gt.stf-gruppe.de'],Cobalt Strike Team Server
88.218.192.51,['88.218.192.51.static.xtom.com'],Cobalt Strike Team Server
51.38.57.11,"['cloud.sig360.ch', 'ns3116430.ip-51-38-57.eu', 'www.sig360.ch', 'sig360.ch']",Cobalt Strike Team Server
31.160.215.2,"['moma.beexact.com', '31-160-215-2.biz.kpn.net']",Cobalt Strike Team Server
1.13.154.164,['microsoftleshop.shop'],Cobalt Strike Team Server
80.85.152.105,['salamandara738292.pserver.ru'],Cobalt Strike Team Server
70.60.155.46,"['mapsteronline.com', 'rrcs-70-60-155-46.central.biz.rr.com']",Cobalt Strike Team Server
193.111.30.76,[],Cobalt Strike Team Server
175.122.253.206,['swms.skbroadband.com'],Cobalt Strike Team Server
101.43.137.248,[],Cobalt Strike Team Server
3.234.202.49,"['xygo.com', 'ec2-3-234-202-49.compute-1.amazonaws.com']",Cobalt Strike Team Server
23.95.44.10,['23-95-44-10-host.colocrossing.com'],Cobalt Strike Team Server
140.143.241.95,[],Cobalt Strike Team Server
5.183.81.212,['stream-amazon.com'],Cobalt Strike Team Server
195.80.148.155,[],Cobalt Strike Team Server
